"property_id","price"
"d56159653f5d2abc5ed5acd7",9.23e+08
"45550aa81c0151f1fd9fd8fe",684900000
"735deef3382aa15930482f3e",561300000
"0dd49fa8bb7be52b851c6dc9",755300000
"7d3220a91e78f8bc2924d1cd",705700000
"d3054072b2175deec2c1f8dc",592100000
"b7574b06d593fca4eac59815",591800000
"79e822115c5c1a4531366001",726200000
"d3ed5316a463d38c1bd321d0",690200000
"2f1880c9b8f7ac2715e1236d",653700000
"dcca1c7f109175760ff531c6",676100000
"dfc4f3facf91bbd93ee0fa4d",546200000
"30e134a6cbe61d7954d0f56b",599600000
"385fee7bd9ad7722d45dd034",620500000
"87199c236bf22903d1aafdd0",620500000
"19e19ad0cd6b5e84d8aa970e",626700000
"907f968e78d748fde69dd44f",6.55e+08
"be094e5db0f784e3aa013aae",6.26e+08
"7ab96f83915bc84f8c03c1bd",588200000
"07f4aa9b9ff5b0b05d31e6c0",725500000
"e9be8cd37abed8ab510ba1f5",914100000
"5f6ad58df27b562db077b5ce",726800000
"ee96d947484aaace40f9b77f",691100000
"15c4aef8401208054697b81e",950100000
"22d6cb11333f2839b8112b89",769500000
"288c09c33907dadbae495c11",1002600000
"f71d2bca0c5fe2720a1544c4",5.75e+08
"451744cf3ce55a98db8a3562",696300000
"fba9ae05a6a8a9e0c6268a9f",534800000
"1338e58f7dcebf5a1ea59388",693500000
"a817e8da0ada143ac87277ee",613600000
"46d8bb3e9a0ca584d3c7a317",575200000
"b2506aa9463aebf01e1e00ca",589900000
"7ec025b9b6e6f33bf65af41b",576400000
"2ff531e27672ecd2362eed55",597600000
"9b3cf0d1b91b9c6a2a887647",5.22e+08
"7db5291ce4602d9b2b266872",628700000
"65d5918e826c33bb950fc008",6.74e+08
"395c34e4b8f52cbdb0522459",608300000
"855f4b67d2bd6d18fd03d8e7",619400000
"9ff06409b37e5b5dece4604a",720700000
"0508cd7bd2c77ebb6fea1e56",580300000
"b45fff2e718e54772d46a3fd",613500000
"cf4d2297b73dbc357d21e31b",588700000
"0ada7044c5b29925abc90879",603200000
"6305f02255274ab5fb6bd39c",668100000
"d9a94194ae1350512beff3e6",641700000
"e3896296cb80d50d9ad3f903",667800000
"6514f355887c64136edb5595",729100000
"f03400cc18e12903b3ffbe5a",823800000
"4e134600155a64783b3f8c3e",707800000
"d63ebc63c82fbf66d8b6ffd3",702300000
"1bd64811bd59706844230198",846200000
"a83921284639eedd4a511cb6",668600000
"a2f3f7a1cd573e2a33f52e2d",691800000
"47344a66471fa51f61c64652",684300000
"78fd849c9429091347d7e5c9",700200000
"c3daf2abea55af99c9579319",717900000
"52864916eb1984abca41ec66",837900000
"c62494a9d7aede44f2f84023",772800000
"a2b576643f7a032371587e5e",833400000
"e53bc68f0e97ccead24f3e56",668300000
"fd82c710aad91bc90af490fe",658200000
"d436abc2ee37ba3dd561e940",793100000
"216a598114a403676011cb51",498100000
"ea230d5eccd2b687888173bb",5.76e+08
"18bd0dd7580f2a7cb19a90b9",555400000
"b143c8ca6d334f6a73c3f2a0",567600000
"ab388cb4fa511968783bafee",592100000
"6a4f08cd04d558a56af732d9",637900000
"7216c895aa047c4f405c4941",693500000
"a493488dcd906dc74cf8a604",644800000
"7844b0b2bc65dced90a355c6",733300000
"c1976383069b6b82ab29d092",628800000
"e5cfd99e2308b7b73581dbdc",623700000
"c18c2ea88f4ac53970b53d2c",6.18e+08
"842c9f0e4edf1e5a672ce15e",714300000
"7dd1e46dcbddc6bf5ef694de",566200000
"6cc4f32b39180bd1ec7e117b",852700000
"79e643789a85dc4ffad49a25",743200000
"b3402a9173d289d6db78e09d",919600000
"a446507813234e358db8b573",662700000
"c8ef57ddfb35061d1876f94e",726800000
"360be0df2c003005e3db080e",711100000
"9ab245a4c91877cb7a8661ce",889700000
